Dataset,Classifier,Clustering,K,TrainAccuracy,TestAccuracy
optdigits,svmLinear,km,44,0.965848452508004,0.965848452508004
optdigits,svmLinear,km,45,0.966204197794379,0.966204197794379
optdigits,svmLinear,km,46,0.965848452508004,0.965848452508004
optdigits,svmLinear,km,47,0.965136961935254,0.965136961935254
optdigits,svmLinear,km,48,0.967627178939879,0.967627178939879
optdigits,svmLinear,km,49,0.967271433653504,0.967271433653504
optdigits,svmLinear,km,50,0.967271433653504,0.967271433653504
optdigits,svmLinear,km,51,0.967982924226254,0.967982924226254
optdigits,svmLinear,km,52,0.967627178939879,0.967627178939879
optdigits,svmLinear,km,53,0.969761650658129,0.969761650658129
optdigits,svmLinear,km,54,0.969761650658129,0.969761650658129
optdigits,svmLinear,km,55,0.970117395944504,0.970117395944504
optdigits,svmLinear,km,56,0.970117395944504,0.970117395944504
optdigits,svmLinear,km,57,0.970473141230879,0.970473141230879
optdigits,svmLinear,km,58,0.971896122376379,0.971896122376379
optdigits,svmLinear,km,59,0.972607612949128,0.972607612949128
optdigits,svmLinear,km,60,0.973319103521878,0.973319103521878
optdigits,svmLinear,km,61,0.974030594094628,0.974030594094628
